tweetID	 gramID	 count
16213	252	1
16213	349	1
16214	18837	1
16214	481	1
16214	100	1
16214	1325	1
16214	1892	1
16216	16548	1
16216	5089	1
16216	131	1
16216	516	1
16216	657	1
16216	392	1
16216	17064	1
16216	814	1
16216	529	1
16216	658	1
16216	595	1
16216	2132	1
16216	5814	1
16216	6647	1
16216	689	1
16216	27121	1
16217	19532	1
16217	16242	1
16217	1012	1
16219	369	1
16219	1571	1
16219	16196	1
16220	1378	1
16220	1700	1
16220	2641	1
16220	2204	1
16220	362	1
16220	843	1
16220	1201	1
16220	18020	1
16220	3189	1
16220	17273	1
16220	377	1
16220	1114	1
16220	700	1
16220	446	1
16221	18120	1
16221	1900	1
16221	1373	1
16221	2726	1
16222	768	1
16222	97	1
16222	486	1
16222	33479	1
16222	2825	1
16222	757	1
16222	445	1
16223	2720	1
16223	1346	1
16223	69	1
16223	1639	1
16223	878	1
16223	15729	1
16223	22245	1
16223	629	1
16223	664	1
16223	19711	1
16223	16093	2
16223	549	1
16224	3044	1
16224	3050	1
16224	3052	2
16224	3057	1
16224	3923	1
16224	3062	1
16224	740	1
16224	637	1
16224	3999	1
16225	954	1
16225	3147	1
16225	1692	1
16226	992	1
16226	5185	1
16226	866	1
16226	231	1
16226	296	1
16226	6473	1
16226	23	1
16226	1582	1
16226	785	1
16226	2354	1
16226	695	1
16226	1272	1
16226	153	1
16226	2183	1
16227	16192	1
16227	481	1
16227	1923	1
16227	165	1
16227	1094	1
16227	3633	1
16227	296	2
16227	73481	1
16227	408	1
16227	16052	1
16227	17717	1
16227	376	1
16227	1882	1
16227	542	1
16228	1368	1
16228	1890	1
16228	419	1
16228	612	2
16228	74	1
16228	671	1
16228	1247	1
16228	1233	1
16228	2574	1
16228	1206	1
16228	836	1
16228	121	1
16228	255	1
16228	444	1
16228	511	1
16230	15873	1
16230	1795	1
16230	44598	1
16230	28070	1
16230	583	1
16230	977	1
16230	658	1
16230	54	1
16230	45713	1
16230	700	1
16230	446	1
16231	2063	2
16232	357	1
16232	1641	1
16232	1268	2
16232	309	1
16232	1462	2
16232	1688	1
16232	564	1
16232	987	1
16232	20190	1
16233	224	1
16233	576	1
16233	17475	1
16233	516	1
16233	168	1
16233	3535	1
16233	816	1
16233	2008	1
16233	595	1
16233	371	1
16233	792	1
16233	1049	1
16233	18555	1
16233	572	1
16233	3965	1
16233	30171	1
16235	832	1
16235	737	1
16235	34848	1
16235	17082	1
16235	168	2
16235	25582	1
16235	1456	1
16235	2066	1
16235	1555	1
16235	2357	1
16235	1018	1
16235	413	1
16235	17237	1
16236	1513	1
16236	1729	1
16236	1235	1
16236	493	1
16236	1005	1
16237	16160	1
16237	259	1
16237	1029	1
16237	742	1
16237	32363	1
16237	365	1
16237	719	1
16237	17651	1
16237	277	1
16237	1496	1
16237	601	1
16237	541	1
16237	20991	1
16238	130	1
16238	1131	1
16238	3749	1
16238	2065	1
16238	1547	1
16238	781	1
16238	1168	1
16238	1841	1
16238	1941	1
16238	2235	1
16238	445	1
16239	1228	1
16242	64	1
16242	1344	1
16242	901	1
16242	15818	1
16242	620	1
16242	1427	1
16242	15956	1
16242	4030	1
16242	127	1
16243	481	1
16243	1379	1
16243	877	1
16243	16091	1
16243	545	1
16243	2273	1
16243	434	1
16243	4173	1
16243	655	1
16243	370	1
16243	4315	1
16243	116	1
16243	1014	2
16243	1944	1
16243	17753	1
16243	347	1
16243	1116	1
16243	541	1
16243	222	1
16244	73136	1
16244	104964	1
16244	21445	1
16244	296	1
16244	234	1
16244	16655	1
16244	16656	1
16244	74936	1
16244	39380	1
16244	917	1
16244	1400	1
16244	86233	1
16244	764	1
16245	1513	1
16245	4103	1
16246	64	1
16246	35267	1
16246	1286	1
16246	934	1
16247	840	1
16247	24052	1
16247	19159	1
16248	682	1
16248	1451	1
16248	16908	1
16248	917	1
16249	20544	1
16249	81505	1
16249	72914	1
16249	104147	1
16249	789	1
16249	15829	1
16250	3074	3
16250	5261	1
16250	5137	1
16250	5421	1
16250	3119	1
16250	5688	1
16250	5692	1
16250	5188	1
16250	3014	1
16250	5063	1
16250	3146	1
16250	1227	1
16250	4812	1
16250	1613	1
16250	4825	1
16250	3422	1
16250	481	1
16250	2534	1
16250	1513	1
16250	5229	1
16250	5358	2
16250	25087	1
16250	3071	2
16251	544	1
16251	169	1
16251	16778	1
16251	109	1
16251	815	1
16251	979	1
16251	20181	1
16251	439	1
16251	429	1
16251	1882	1
16254	16243	1
16254	1013	1
16254	823	1
16255	15777	1
16255	16098	1
16255	17475	1
16255	587	1
16255	2008	1
16255	434	1
16255	824	1
16255	827	1
16255	572	1
16255	542	1
16256	2793	1
16256	6413	1
16256	1870	1
16256	754	1
16256	4437	1
16256	2008	1
16256	283	1
16256	1055	1
16258	27121	1
16258	43306	1
16258	598	1
16259	25264	1
16259	740	1
16259	2728	1
16259	2665	1
16259	1770	1
16259	843	1
16259	590	2
16259	16	1
16259	15864	1
16259	1138	1
16259	213	1
16259	792	1
16259	441	1
16259	1050	1
16259	91	1
16259	6197	1
16260	720	1
16260	2276	1
16260	1253	1
16260	15878	1
16260	236	1
16260	268	1
16260	525	1
16260	176	2
16260	369	1
16260	2195	1
16260	884	1
16260	5077	1
16260	918	1
16260	21369	1
16260	2872	1
16260	3764	1
16260	1052	1
16261	1252	1
16261	3751	1
16262	225	1
16262	1218	1
16262	612	1
16262	1098	1
16262	3534	1
16262	72914	1
16262	1363	1
16262	15829	1
16262	538	1
16263	1184	1
16263	519	1
16263	264	1
16263	17479	1
16263	18284	1
16263	16104	1
16263	144	1
16263	337	1
16263	2641	1
16263	569	1
16264	41824	1
16264	22563	1
16264	4	1
16264	263	1
16264	232	1
16264	297	1
16264	21196	2
16264	16210	1
16264	1297	1
16264	274	2
16264	16211	1
16264	980	1
16264	120	1
16264	17021	1
16265	224	1
16265	2688	1
16265	48379	1
16265	4265	1
16265	22487	1
16265	493	1
16265	2637	1
16265	25264	1
16265	1138	1
16265	20601	1
16265	601	1
16265	543	2
16265	1439	1
16266	451	2
16266	493	1
16266	1373	1
16267	707	1
16267	15740	1
16267	261	1
16267	263	1
16268	224	1
16268	2020	1
16268	980	1
16268	3064	1
16268	18319	1
16269	642	1
16269	6628	1
16269	745	1
16269	51	1
16269	568	1
16269	15964	1
16270	707	1
16270	37	1
16270	294	1
16270	2681	1
16270	1608	1
16270	87	1
16270	375	1
16270	569	1
16270	16093	1
16270	1342	1
16270	2143	1
16271	274	1
16272	1666	1
16272	15702	1
16272	18343	1
16272	1128	1
16272	1997	1
16272	399	1
16272	337	1
16272	18344	1
16272	40437	1
16272	182	1
16272	538	1
16272	698	1
16272	318	1
16273	298	1
16274	1090	1
16274	2724	1
16274	1861	1
16274	444	1
16274	151	1
16274	20152	1
16274	572	1
16274	638	1
16274	15679	1
16276	472	1
16276	28488	1
16276	194	1
16276	18586	1
16276	21095	1
16277	5440	1
16277	100	1
16277	2886	1
16277	1606	1
16277	1266	1
16277	7567	1
16277	16525	1
16277	945	1
16277	850	1
16277	725	1
16277	857	1
16277	24350	1
16278	3489	1
16278	101	1
16278	969	1
16278	2282	1
16278	17909	1
16278	4190	1
16279	256	1
16279	268	1
16279	5213	1
16279	1110	1
16280	5795	1
16280	900	1
16280	2534	1
16280	969	1
16280	18349	1
16280	814	1
16280	725	1
16280	24350	1
16280	17909	1
16281	224	1
16281	44674	1
16281	2858	1
16281	1101	1
16281	1012	1
16281	692	1
16281	826	1
16282	448	1
16282	289	1
16282	2196	1
16282	228	1
16282	15961	1
16282	33284	1
16282	1297	1
16282	1554	1
16282	499	1
16282	1268	1
16282	18005	1
16282	1376	1
16282	441	1
16282	29466	1
16282	445	1
16283	1090	1
16283	356	1
16283	1383	1
16283	22487	1
16283	523	1
16283	24845	1
16283	1871	1
16283	20757	1
16283	1334	1
16283	279	1
16283	48379	1
16285	290	1
16285	15752	1
16285	74156	1
16285	554	1
16285	1026	1
16285	1538	1
16285	206	1
16285	19568	1
16285	2873	1
16286	107	1
16286	18572	1
16286	878	1
16286	36145	1
16286	306	1
16286	2967	1
16286	2008	2
16286	6297	2
16286	1466	1
16286	4666	1
16287	2793	1
16287	6413	1
16287	1870	1
16287	754	1
16287	4437	1
16287	2008	1
16287	283	1
16287	1055	1
16288	576	1
16288	2534	1
16288	2886	1
16288	2247	1
16288	7081	1
16288	5620	1
16288	341	1
16288	859	1
16288	4821	1
16289	30658	1
16289	205	1
16289	1198	1
16289	463	1
16289	28273	1
16289	31477	1
16289	443	1
16290	1218	1
16290	101	1
16290	294	1
16290	2858	1
16290	505	1
16290	188	1
16291	2280	1
16291	1108	1
16291	420	1
16292	30050	1
16292	1994	1
16292	1292	1
16292	6863	1
16292	6864	1
16292	91	1
16292	19807	1
16293	169	1
16293	746	1
16293	1330	1
16293	1253	1
16293	918	1
16294	545	1
16294	451	1
16294	1110	1
16294	615	1
16294	264	1
16294	2569	1
16294	35824	1
16294	1640	1
16294	19	2
16294	53	1
16294	918	1
16294	14010	1
16294	41215	1
16295	1513	4
16295	1612	1
16295	1613	2
16295	5232	1
16295	72914	1
16295	15829	1
16295	5686	1
16295	19673	1
16295	1053	1
16295	3071	2
16296	64	1
16296	353	1
16296	354	1
16296	5	1
16296	487	1
16296	743	1
16296	19020	1
16296	1378	1
16296	624	1
16296	16087	2
16296	346	1
16296	1018	1
16297	30050	1
16297	1994	1
16297	1292	1
16297	6863	1
16297	6864	1
16297	91	1
16297	19807	1
16299	44920	1
16299	387	1
16299	1029	1
16299	41	1
16299	106	1
16299	305	1
16299	63122	1
16299	707	1
16299	2809	1
16299	1496	1
16299	953	1
16299	1053	1
16300	15910	1
16300	583	1
16300	624	1
16300	1108	1
16300	1240	1
16300	574	1
16300	575	1
16301	584	1
16301	1199	1
16301	21695	1
16301	583	2
16302	1284	1
16302	16040	1
16302	15794	1
16302	72984	1
16302	72985	1
16302	16510	1
16302	99871	1
16303	2858	1
16303	1022	1
16303	2063	1
16304	545	1
16304	250	1
16304	933	1
16305	225	1
16305	386	1
16305	35492	1
16305	6853	1
16305	1031	1
16305	18799	1
16305	1776	1
16305	1073	1
16305	2354	1
16305	81557	1
16305	16065	1
16305	769	1
16305	2622	1
16306	643	1
16306	1093	1
16306	2535	1
16306	1994	1
16306	743	1
16306	638	1
16308	20544	1
16308	81505	1
16308	72914	1
16308	104147	1
16308	789	1
16308	15829	1
16310	737	1
16310	6084	1
16310	261	1
16310	1031	1
16310	2601	1
16310	106	1
16310	463	1
16310	658	1
16310	1277	1
16310	2071	1
16310	15864	1
16310	6628	1
16310	1018	1
16310	30171	1
16310	284	1
16310	477	1
16311	2177	1
16311	1090	1
16311	16075	1
16311	18058	1
16311	523	1
16311	141	1
16311	20174	1
16311	463	1
16311	855	1
16311	1267	1
16311	758	1
16311	439	1
16311	697	1
16311	54603	1
16312	2282	1
16312	91	1
16313	1639	1
16313	70769	2
16313	34471	1
16313	23916	1
16313	16367	1
16313	497	1
16313	531	1
16313	19572	1
16313	53	1
16313	30838	1
16313	34071	1
16313	98713	1
16313	81116	1
16313	16383	1
16314	1030	1
16314	1160	1
16314	115	1
16314	283	1
16314	20988	1
16314	1567	1
16315	1600	1
16315	228	1
16315	144	1
16315	3857	1
16315	28850	1
16315	276	1
16315	17237	1
16315	16676	1
16315	16219	1
16315	17437	1
16316	2020	1
16316	389	2
16316	585	1
16316	19371	1
16316	57682	1
16316	18418	1
16316	499	1
16316	1078	1
16316	22714	1
16316	29637	1
16317	896	1
16317	1603	1
16317	1030	1
16317	47177	1
16317	1134	1
16317	17	1
16317	819	1
16317	5884	1
16318	17248	1
16318	354	1
16318	547	1
16318	1157	1
16318	1288	1
16318	2574	1
16318	21615	1
16318	570	1
16318	318	1
16318	250	1
16318	91	1
16318	410	1
16318	478	1
16319	194	1
16319	38730	1
16319	15787	1
16319	3246	1
16319	369	1
16319	925	1
16320	768	1
16321	259	1
16321	389	1
16321	1296	1
16321	1138	1
16321	17685	1
16321	1849	1
16321	601	1
16321	570	1
16321	1375	1
16323	20544	1
16323	81505	1
16323	72914	1
16323	104147	1
16323	789	1
16323	15829	1
16324	850	1
16325	192	1
16325	1154	1
16325	355	1
16325	106	1
16325	16258	1
16325	46	1
16325	657	1
16325	1443	1
16325	981	1
16325	1049	1
16325	8890	1
16325	2235	1
16325	1308	1
16326	1026	1
16326	647	1
16326	1416	1
16326	17161	1
16326	940	1
16326	213	1
16326	790	1
16327	505	1
16327	16434	1
16327	4764	1
16328	1219	1
16328	1236	1
16329	1731	1
16329	6084	1
16329	3659	1
16329	845	1
16329	1874	1
16329	531	1
16329	9559	1
16329	1560	1
16329	5338	1
16329	253	1
16329	286	1
16330	27412	1
16330	322	1
16330	3668	1
16330	598	1
16330	33993	1
16331	1280	1
16331	5729	1
16331	2	1
16331	3089	1
16331	680	1
16331	22377	1
16331	1482	1
16331	299	1
16331	3591	1
16331	1730	1
16331	174	1
16331	497	1
16331	723	1
16331	660	1
16331	45878	1
16331	477	1
16331	1055	1
16332	967	1
16332	1096	1
16332	2601	1
16332	519	1
16332	47228	1
16332	1330	1
16332	918	1
16332	16604	1
16332	125	1
16333	27412	1
16333	322	1
16333	3668	1
16333	598	1
16333	33993	1
16334	27412	1
16334	322	1
16334	3668	1
16334	598	1
16334	33993	1
16335	4123	1
16335	767	1
16336	768	1
16336	33392	1
16336	901	1
16336	136	1
16336	557	1
16336	976	1
16336	2929	1
16336	852	1
16336	757	1
16336	3071	1
16337	27412	1
16337	322	1
16337	3668	1
16337	598	1
16337	33993	1
16338	1209	1
16339	16876	1
16339	1451	1
16339	4	1
16339	429	1
16339	855	1
16340	27412	1
16340	322	1
16340	3668	1
16340	598	1
16340	33993	1
16341	27412	1
16341	322	1
16341	3668	1
16341	598	1
16341	33993	1
16343	1252	1
16343	3751	1
16343	973	1
16343	109	1
16343	16205	1
16343	57369	1
16344	2848	1
16344	833	1
16344	726	1
16344	1416	1
16344	3698	1
16344	1046	1
16345	1474	1
16345	30595	1
16345	40213	1
16345	1416	1
16345	1052	1
16345	2957	1
16345	18549	1
16345	31709	1
16345	213	1
16345	19465	1
16345	1276	1
16345	1245	1
16345	223	1
16346	27412	1
16346	322	1
16346	3668	1
16346	598	1
16346	33993	1
16347	27412	1
16347	322	1
16347	3668	1
16347	598	1
16347	33993	1
16348	27412	1
16348	322	1
16348	3668	1
16348	598	1
16348	33993	1
16349	95392	1
16349	1793	1
16349	21346	1
16349	42563	1
16349	84790	1
16349	3783	1
16349	3784	1
16349	42410	1
16349	1742	1
16349	104433	1
16349	55954	1
16349	1300	1
16349	8149	1
16349	8150	1
16349	22423	1
16349	84728	1
16349	84729	1
16349	64251	1
16349	7452	1
16349	34589	1
16349	34495	1
16350	1639	1
16350	70769	2
16350	34471	1
16350	23916	1
16350	16367	1
16350	497	1
16350	531	1
16350	19572	1
16350	53	1
16350	30838	1
16350	34071	1
16350	98713	1
16350	81116	1
16350	16383	1
16352	24101	1
16352	582	1
16352	392	1
16352	1129	1
16352	1066	1
16352	3246	1
16352	2751	1
16353	1030	1
16353	1227	1
16353	787	1
16353	27477	1
16353	91	1
16353	30773	1
16354	950	1
16355	428	1
16356	402	1
16356	283	1
16356	28494	1
16357	64	1
16357	1122	1
16357	1225	1
16357	1323	1
16357	268	1
16357	2008	1
16357	1752	1
16357	3674	1
16357	1403	1
16357	20894	1
16358	17316	1
16358	620	1
16358	749	1
16358	590	1
16358	19823	1
16358	2008	1
16358	1018	1
16358	604	1
16359	2434	1
16359	2435	1
16359	73686	1
16359	1038	1
16359	7452	1
16359	34589	1
16359	1063	1
16359	18346	1
16359	103860	1
16359	103861	1
16359	443	1
16359	34495	1
16359	83014	1
16359	83015	1
16359	969	1
16359	1742	1
16359	38609	1
16359	38610	1
16359	38611	1
16359	15829	1
16359	8150	1
16359	24804	1
16359	1894	1
16359	18152	1
16359	72914	1
16359	17909	1
16359	124	1
16359	8149	1
16360	841	1
16360	1180	1
16361	225	1
16361	30050	2
16361	310	1
16361	16065	1
16361	1994	1
16361	1292	2
16361	557	1
16361	6863	2
16361	1392	1
16361	19807	1
16361	2581	1
16361	790	1
16361	91	1
16361	6864	2
16361	16383	1
16363	26081	1
16363	550	1
16363	646	1
16363	3153	1
16363	1352	1
16363	2940	1
16363	1166	1
16363	785	1
16363	6037	1
16363	1334	1
16363	20502	1
16363	16344	1
16363	3482	1
16363	3483	1
16363	2341	1
16363	415	1
16364	1792	1
16364	933	1
16364	5286	1
16364	1575	1
16364	168	1
16364	5679	1
16364	3473	1
16364	2266	1
16364	794	1
16364	1053	1
16365	113	1
16365	595	1
16365	2052	1
16365	909	1
16366	3119	2
16366	2079	1
16366	1108	1
16366	575	3
16367	549	1
16367	46958	1
16367	15914	1
16367	1451	1
16367	20174	1
16367	69073	1
16367	28510	1
16367	151	1
16367	572	1
16367	542	1
16368	544	1
16368	545	1
16368	15654	1
16368	582	1
16368	14010	1
16368	1033	1
16368	15891	1
16368	792	1
16368	50	1
16368	19	1
16368	918	1
16368	823	1
16368	632	1
16368	1562	1
16368	1627	1
16368	477	1
16368	479	1
16369	1924	1
16369	72	1
16369	20988	1
16369	279	1
16369	26028	1
16369	17070	1
16369	3863	1
16369	248	1
16369	16252	1
16370	466	1
16371	2115	1
16371	1061	1
16371	743	1
16371	1129	1
16371	17323	1
16371	749	1
16371	72914	1
16371	20	1
16371	15829	1
16371	439	1
16371	677	1
16372	896	1
16372	6275	1
16372	42630	1
16372	266	1
16372	104467	1
16372	7452	1
16372	34589	1
16372	95905	1
16372	95906	1
16372	42410	1
16372	84790	1
16372	34495	1
16372	42563	1
16372	3783	1
16372	3784	1
16372	65250	1
16372	1742	1
16372	84821	1
16372	8150	1
16372	21346	1
16372	104433	1
16372	84728	1
16372	84729	1
16372	8149	1
16373	224	1
16373	554	1
16373	31861	1
16374	2717	1
16374	353	1
16374	1378	1
16374	17347	1
16374	16168	1
16374	1451	1
16374	653	1
16374	2062	1
16374	655	1
16374	443	1
16374	25852	1
16374	541	1
16374	2751	1
16375	1018	1
16375	355	1
16375	16228	1
16376	224	1
16376	37	1
16376	523	1
16376	564	1
16376	1397	1
16376	23	1
16376	376	1
16376	22815	1
16376	63	1
16377	15907	1
16377	4	1
16377	1061	1
16377	1162	1
16377	24334	1
16377	1487	1
16377	529	1
16377	18835	1
16377	1044	1
16377	564	1
16378	35395	1
16378	40213	1
16378	389	1
16378	33384	1
16378	3499	1
16378	53	1
16378	537	1
16378	16725	1
16379	30050	1
16379	1994	1
16379	1292	1
16379	6863	1
16379	6864	1
16379	91	1
16379	19807	1
16380	1108	1
16380	1666	1
16380	1096	1
16380	1001	1
16380	298	1
16380	4107	1
16380	1004	1
16380	4368	1
16380	6001	1
16380	1076	1
16380	1206	1
16380	313	1
16380	925	1
16380	767	1
16381	72914	1
16381	15829	1
16382	1152	1
16382	1730	1
16382	554	1
16382	3820	1
16382	1678	1
16382	1297	1
16382	15694	1
16382	437	1
16382	1658	1
16382	443	1
16383	18439	1
16383	2888	1
16383	655	1
16383	211	1
16383	696	1
16383	223	1
16384	1640	1
16384	31201	1
16384	98	1
16384	16676	1
16384	2437	1
16385	232	1
16385	2446	1
16385	1893	1
16385	486	1
16386	419	1
16386	2052	1
16386	901	1
16386	44935	1
16386	1162	1
16386	43	1
16386	812	1
16386	1197	1
16386	858	1
16386	1691	1
16387	1209	1
16387	1247	1
16388	1209	1
16388	1247	1
16390	100	1
16390	18837	1
16390	1325	1
16390	3541	1
16390	982	1
16390	828	1
16390	917	1
16391	1029	1
16391	471	1
16391	2031	1
16391	17074	1
16391	950	1
16391	855	1
16391	671	1
16393	192	1
16393	493	1
16393	51	1
16393	2006	1
16393	184	1
16393	91	1
16394	256	1
16394	65	1
16394	679	1
16394	2728	1
16394	583	2
16394	22540	1
16394	41505	1
16394	309	1
16394	1753	1
16394	1017	1
16394	1691	1
16394	17237	1
16395	677	1
16395	15697	1
16395	1160	1
16395	521	1
16395	305	1
16395	83222	1
16395	21948	1
16395	701	1
16395	1375	1
16396	1416	1
16396	1474	1
16396	18549	1
16396	854	1
16396	38669	1
16397	516	2
16397	2725	1
16397	25609	1
16397	523	1
16397	589	1
16397	15694	1
16397	272	1
16397	659	1
16397	821	1
16397	153	1
16398	388	1
16398	2310	1
16398	1222	1
16398	105	1
16398	362	1
16398	747	1
16398	524	1
16398	493	1
16398	1358	1
16398	2253	1
16398	979	1
16398	918	1
16398	4809	1
16398	1156	1
16398	538	1
16398	1438	1
16398	1439	1
16399	24804	1
16399	1063	1
16399	969	1
16399	23755	1
16399	497	1
16399	17909	1
16399	505	1
16399	124	1
16400	488	1
16400	19408	1
16400	694	1
16401	7331	1
16401	2437	1
16401	486	1
16401	7657	1
16401	7661	1
16401	7663	1
16401	1018	1
16401	2079	1
16402	480	1
16402	2050	1
16402	1644	1
16402	2850	1
16402	7921	1
16402	2228	1
16402	2008	2
16402	445	1
16402	3710	1
16403	6048	1
16403	7009	1
16403	41532	1
16403	349	1
16403	2885	1
16404	14879	1
16404	141	1
16404	318	1
16404	621	2
16405	256	1
16405	1017	1
16405	1061	1
16405	205	1
16405	397	1
16406	3077	1
16406	1917	1
16406	264	1
16406	4937	1
16406	811	1
16406	3698	1
16406	125	1
16406	2802	1
16406	819	1
16406	376	1
16406	367	1
16406	668	1
16406	477	1
16407	21698	1
16407	37	1
16407	444	1
16407	431	1
16407	3543	1
16407	16252	1
16407	45469	1
16408	1162	1
16408	16644	1
16409	2	1
16409	355	1
16409	1169	1
16409	298	1
16409	1387	1
16409	4044	1
16409	269	1
16409	366	1
16409	877	1
16409	1051	1
16409	369	1
16409	629	1
16409	15746	1
16409	91	2
16409	15771	1
16409	1055	1
16410	357	1
16410	620	1
16410	17323	1
16410	588	1
16410	239	1
16410	272	1
16410	439	1
16410	284	1
16411	416	1
16411	26032	1
16411	1252	1
16411	2037	1
16411	3751	1
16412	256	1
16412	353	1
16412	323	1
16412	516	1
16412	838	1
16412	25868	1
16412	746	1
16412	1131	1
16412	844	1
16412	928	1
16412	1334	1
16412	22487	1
16412	1944	1
16412	23100	1
16412	864	1
16413	554	1
16413	1294	1
16413	17558	1
16413	408	1
16413	121	1
16413	16699	1
16413	318	1
16413	27903	1
16414	672	1
16414	1985	1
16414	16488	1
16414	587	1
16414	1583	1
16414	144	1
16414	21024	1
16414	282	1
16414	1455	1
16414	1946	1
16415	389	1
16415	20838	1
16415	587	1
16415	957	1
16415	16274	1
16415	981	1
16415	572	1
16415	1053	1
16415	16725	1
16416	838	1
16416	743	1
16416	41063	1
16416	3189	1
16416	29463	1
16416	19741	1
16416	53	1
16417	21024	1
16417	1985	1
16417	16488	1
16417	587	1
16417	1583	1
16417	144	1
16417	282	1
16417	1455	1
16417	1946	1
16417	606	1
16418	611	1
16418	57735	1
16418	305	1
16418	1138	1
16418	725	1
16418	701	2
16418	24350	1
16419	19100	1
16419	18939	1
16419	524	1
16419	701	1
16421	24350	1
16421	1061	1
16421	940	1
16421	2125	1
16421	754	1
16421	725	1
16421	918	1
16421	3417	1
16421	1496	1
16421	1209	2
16421	7094	1
16421	1403	1
16421	20537	1
16422	2137	1
16422	426	2
16422	723	1
16422	612	1
16422	40676	1
16423	192	1
16423	168	1
16423	1449	1
16423	1642	1
16423	493	1
16423	1486	1
16423	3026	1
16423	15957	1
16423	3064	1
16424	2115	1
16424	1607	1
16424	615	1
16424	367	1
16424	789	1
16424	3350	1
16424	4024	1
16425	35777	1
16425	739	1
16425	261	1
16425	808	1
16425	620	1
16425	723	1
16425	56	1
16425	17626	1
16425	15740	1
16425	446	1
16426	896	1
16426	16160	1
16426	5931	1
16426	1349	1
16426	843	2
16426	541	1
16426	560	1
16426	277	1
16426	3194	1
16426	3023	1
16426	1053	1
16426	3614	1
16426	20991	1
16427	42630	1
16427	392	1
16427	42563	1
16427	7452	1
16427	34589	1
16427	928	1
16427	95905	1
16427	95906	1
16427	24101	1
16427	42410	1
16427	3246	1
16427	84790	1
16427	34495	1
16427	2112	1
16427	1731	1
16427	3783	1
16427	3784	1
16427	1481	1
16427	65250	1
16427	1742	1
16427	8149	1
16427	8150	1
16427	21346	1
16427	999	1
16427	104433	1
16427	104467	1
16427	84728	1
16427	84729	1
16427	84821	1
16428	60068	1
16428	587	1
16428	4368	1
16428	241	1
16428	852	1
16428	918	1
16428	443	1
16428	222	1
16429	388	1
16429	746	1
16429	40431	1
16429	6864	1
16429	14010	1
16429	91	1
16430	1690	1
16430	3534	1
16430	1046	1
16430	21613	1
16431	1255	1
16431	232	1
16431	7186	1
16431	2034	1
16431	441	1
16431	1245	1
16432	289	1
16432	549	1
16432	583	1
16432	1358	1
16432	445	1
16432	2163	1
16432	1557	1
16432	15961	1
16432	890	1
16432	346	1
16433	969	1
16433	2	1
16433	17909	1
16434	615	1
16434	16252	2
16434	27057	1
16434	15702	1
16434	1495	1
16434	376	1
16434	2649	1
16434	16763	1
16434	604	1
16435	1161	1
16435	3010	1
16435	2269	1
16435	2885	1
16436	192	1
16436	2855	1
16436	1001	1
16436	554	1
16436	2158	1
16436	86	1
16437	24274	1
16437	1346	1
16437	347	1
16437	725	1
16437	934	1
16438	1184	1
16438	1688	1
16438	182	1
16438	7921	1
16439	1016	1
16439	1129	1
16439	707	1
16439	3732	1
16439	21071	1
16441	12	2
16441	23119	1
16441	16016	1
16441	727	1
16441	1871	1
16441	479	1
16442	739	1
16442	18702	1
16442	15697	1
16442	17812	1
16442	1337	1
16442	607	1
16443	576	1
16443	1441	1
16443	227	1
16443	2870	1
16443	40	1
16443	1212	1
16443	53	1
16443	310	1
16443	859	1
16443	1052	1
16443	1341	1
16444	2434	1
16444	2435	1
16444	8150	1
16444	28424	1
16444	78218	1
16444	34589	1
16444	1063	1
16444	18346	1
16444	103860	1
16444	103861	1
16444	101957	1
16444	83014	1
16444	83015	1
16444	83016	1
16444	969	1
16444	38609	1
16444	72914	1
16444	38611	1
16444	38612	1
16444	8149	1
16444	73686	1
16444	24804	1
16444	1894	1
16444	18152	1
16444	38610	1
16444	17909	1
16444	124	1
16444	15829	1
16445	3138	1
16445	1797	1
16445	4264	1
16445	15663	1
16445	16	1
16445	17138	1
16445	2772	1
16445	85	1
16445	696	1
16445	1049	1
16445	1021	1
16447	2434	1
16447	2435	1
16447	8150	1
16447	28424	1
16447	78218	1
16447	34589	1
16447	1063	1
16447	18346	1
16447	103860	1
16447	103861	1
16447	101957	1
16447	83014	1
16447	83015	1
16447	83016	1
16447	969	1
16447	38609	1
16447	72914	1
16447	38611	1
16447	38612	1
16447	8149	1
16447	73686	1
16447	24804	1
16447	1894	1
16447	18152	1
16447	38610	1
16447	17909	1
16447	124	1
16447	15829	1
16448	2434	1
16448	2435	1
16448	8150	1
16448	28424	1
16448	78218	1
16448	34589	1
16448	1063	1
16448	18346	1
16448	103860	1
16448	103861	1
16448	101957	1
16448	83014	1
16448	83015	1
16448	83016	1
16448	969	1
16448	38609	1
16448	72914	1
16448	38611	1
16448	38612	1
16448	8149	1
16448	73686	1
16448	24804	1
16448	1894	1
16448	18152	1
16448	38610	1
16448	17909	1
16448	124	1
16448	15829	1
16449	104467	1
16449	84821	1
16449	1538	1
16449	1219	1
16449	84790	1
16449	42630	1
16449	3783	1
16449	3784	1
16449	844	1
16449	21346	1
16449	1742	1
16449	42563	1
16449	8149	1
16449	8150	1
16449	95906	1
16449	65250	1
16449	95905	1
16449	7452	1
16449	34589	1
16449	34495	1
16450	6050	1
16450	843	2
16450	397	1
16450	7921	1
16450	824	1
16450	3710	1
16450	3071	1
16451	2114	1
16451	15684	1
16451	519	1
16451	906	1
16451	43	1
16451	2434	1
16451	1358	1
16451	1359	1
16451	16592	1
16451	305	1
16451	16274	1
16451	825	1
16451	536	1
16451	217	1
16451	1789	1
