tweetID,topicNumber,gramID,count
27123,4,6001,1
27123,4,2158,1
27123,4,677,1
27123,4,1268,1
27123,4,15929,1
27123,4,2196,1
27123,4,3005,1
27123,4,69,1
27124,2,290,1
27124,2,17123,2
27124,2,1639,1
27124,2,15752,1
27124,2,299,1
27124,2,497,1
27124,2,19572,1
27124,2,3189,1
27124,2,48125,1
27125,2,290,1
27125,2,17123,2
27125,2,1639,1
27125,2,15752,1
27125,2,299,1
27125,2,497,1
27125,2,19572,1
27125,2,3189,1
27125,2,48125,1
27126,1,256,1
27126,1,1025,1
27126,1,934,1
27126,1,487,1
27126,1,503,1
27126,1,1017,1
27126,1,1658,1
27126,1,17020,1
27126,1,1887,2
27198,2,410,1
27199,3,290,1
27199,3,2019,1
27199,3,1797,1
27199,3,1481,1
27199,3,2154,1
27199,3,747,1
27199,3,1900,1
27199,3,1090,1
27199,3,305,1
27199,3,2868,1
27200,3,290,1
27200,3,2019,1
27200,3,1797,1
27200,3,1481,1
27200,3,2154,1
27200,3,747,1
27200,3,1900,1
27200,3,1090,1
27200,3,305,1
27200,3,2868,1
27201,2,4773,1
27201,2,757,1
27201,2,3543,1
27202,1,1090,1
27202,1,620,2
27202,1,1487,2
27202,1,720,1
27202,1,532,1
27202,1,53,3
27240,2,901,1
27240,2,85,1
27240,2,535,1
27241,2,901,1
27241,2,85,1
27241,2,535,1
27242,1,416,1
27242,1,3265,1
27242,1,2886,1
27242,1,2534,1
27242,1,2664,1
27242,1,17322,1
27242,1,18732,1
27242,1,305,1
27242,1,406,1
27242,1,859,1
27242,1,445,1
27326,1,1026,1
27326,1,1252,1
27326,1,15702,1
27326,1,16262,1
27326,1,712,1
27326,1,30729,1
27326,1,2122,1
27326,1,590,1
27326,1,500,1
27326,1,206,1
27326,1,918,1
27326,1,16604,1
27432,2,98,1
27432,2,131,1
27432,2,356,1
27432,2,519,1
27432,2,136,1
27432,2,1263,1
27432,2,29046,1
27432,2,23,1
27432,2,1956,1
27432,2,988,1
27432,2,21470,1
27433,2,98,1
27433,2,131,1
27433,2,356,1
27433,2,519,1
27433,2,136,1
27433,2,1263,1
27433,2,29046,1
27433,2,23,1
27433,2,1956,1
27433,2,988,1
27433,2,21470,1
27434,1,465,1
27434,1,17,1
27434,1,16626,1
27434,1,2008,1
27434,1,282,1
27434,1,443,1
27445,2,30010,1
27445,2,1679,1
27445,2,332,2
27445,2,39278,1
27445,2,143,1
27446,2,1062,1
27446,2,1478,1
27446,2,41,1
27446,2,44205,1
27446,2,1870,1
27446,2,206,1
27447,1,1590,1
27447,1,719,1
27690,1,151,1
27690,1,206,1
27690,1,1045,1
27690,1,1334,1
27690,1,633,1
27690,1,409,1
27690,1,1562,1
27690,1,700,1
27690,1,446,1
27706,2,1455,1
27708,1,2112,1
27708,1,739,1
27708,1,4,1
27708,1,20357,1
27708,1,1222,1
27708,1,583,1
27708,1,1481,1
27708,1,843,1
27708,1,824,1
27708,1,36861,1
27748,4,4871,1
27749,1,16778,1
27749,1,15694,1
27749,1,1329,1
27749,1,564,1
27749,1,1018,1
27749,1,1403,1
27950,4,17728,1
27950,4,56526,1
27950,4,16638,1
27950,4,655,1
27951,2,737,1
27951,2,299,1
27951,2,2728,1
27951,2,843,1
27951,2,17900,1
27951,2,15694,1
27951,2,689,1
27951,2,2005,1
27951,2,1419,1
27951,2,671,1
27952,1,17728,1
27952,1,866,1
27952,1,707,1
27952,1,2751,1
27952,1,1031,1
27952,1,24511,1
27952,1,1076,1
27952,1,34999,1
27952,1,4564,1
27952,1,63,1
27952,1,3676,1
27952,1,989,1
27952,1,543,1
28030,4,8259,1
28030,4,3857,1
28030,4,969,1
28030,4,554,1
28030,4,718,1
28030,4,209,1
28031,4,8259,1
28031,4,3857,1
28031,4,969,1
28031,4,554,1
28031,4,718,1
28031,4,209,1
28032,2,1924,1
28032,2,805,1
28032,2,41063,1
28032,2,523,1
28032,2,18742,1
28032,2,23,1
28032,2,824,1
28032,2,644,1
28032,2,18266,1
28033,2,1924,1
28033,2,805,1
28033,2,41063,1
28033,2,523,1
28033,2,18742,1
28033,2,23,1
28033,2,824,1
28033,2,644,1
28033,2,18266,1
28034,1,994,1
28034,1,264,1
28034,1,15914,1
28034,1,6733,1
28034,1,337,1
28034,1,16052,1
28034,1,408,1
28236,1,544,1
28236,1,582,1
28236,1,232,1
28236,1,590,1
28236,1,20424,1
28236,1,20,1
28236,1,50198,1
28236,1,572,1
28236,1,477,1
28244,6,3009,1
28244,6,20585,1
28244,6,1612,1
28244,6,1005,1
28244,6,50289,1
28244,6,1624,1
28245,2,24975,1
28246,2,24975,1
28247,1,3,1
28247,1,808,1
28247,1,2063,1
28247,1,1448,1
28247,1,378,1
28247,1,543,1
28262,4,231,1
28262,4,4236,1
28262,4,109,1
28262,4,3534,1
28262,4,1137,1
28262,4,537,1
28263,1,353,1
28263,1,1927,1
28263,1,1096,1
28263,1,523,1
28263,1,1452,1
28263,1,629,1
28263,1,855,1
28263,1,538,1
28263,1,571,1
28263,1,1884,1
28263,1,1018,1
28288,4,785,1
28288,4,30852,1
28288,4,51,1
28288,4,1052,1
28288,4,718,1
28289,4,256,1
28289,4,402,1
28289,4,644,1
28290,2,41063,1
28291,2,947,1
28291,2,3005,1
28291,2,2623,1
28292,2,27,1
28292,2,618,1
28292,2,2223,1
28292,2,2387,1
28292,2,310,1
28292,2,3959,1
28292,2,7992,1
28292,2,635,1
28292,2,7167,1
28293,1,184,1
28293,1,91,1
28293,1,1316,1
28293,1,3686,1
28298,1,20818,1
28298,1,18316,1
28340,1,16906,1
28340,1,643,1
28379,2,537,1
28379,2,332,1
28379,2,757,1
28379,2,1861,1
28379,2,1487,1
28380,1,1609,1
28380,1,857,1
28380,1,3668,1
28380,1,542,1
28380,1,671,1
28436,1,15914,1
28436,1,63,1
28503,4,633,1
28503,4,562,1
28503,4,899,1
28503,4,5795,1
28505,4,840,1
28505,4,441,1
28505,4,107,1
28505,4,116,1
28505,4,21217,1
28506,2,1001,1
28506,2,282,1
28506,2,954,1
28506,2,2957,1
28507,1,792,1
28507,1,25127,1
28507,1,1279,1
28521,2,289,1
28521,2,994,1
28521,2,41,1
28521,2,748,1
28521,2,221,1
28521,2,3730,1
28521,2,925,1
28521,2,25950,1
28526,2,1024,1
28526,2,1346,1
28526,2,2019,1
28526,2,2726,1
28526,2,35528,1
28526,2,15849,1
28526,2,114,1
28526,2,115,2
28526,2,182,1
28526,2,16344,1
28526,2,1305,1
28526,2,24475,1
28527,3,17880,1
28527,3,1169,1
28527,3,1223,2
28527,3,1678,1
28527,3,823,1
28528,1,20174,1
28528,1,69,1
28528,1,23590,1
28528,1,231,1
28528,1,73449,1
28528,1,1420,1
28528,1,15694,1
28528,1,27442,1
28528,1,18484,1
28528,1,17070,1
28528,1,18486,1
28528,1,38809,1
28528,1,15929,1
28528,1,2267,1
28528,1,1055,1
28589,1,229,1
28589,1,136,1
28589,1,41,1
28589,1,16298,1
28589,1,268,1
28589,1,909,1
28589,1,1583,1
28589,1,25,1
28589,1,1055,1
28766,2,65249,1
28767,3,675,1
28767,3,6789,1
28767,3,2633,1
28767,3,1162,2
28767,3,3026,1
28767,3,2115,1
28767,3,1588,1
28767,3,53,1
28767,3,536,1
28767,3,346,1
28767,3,62,1
28767,3,63,2
28768,1,16160,1
28768,1,65,1
28768,1,545,1
28773,2,992,1
28773,2,225,1
28773,2,1966,1
28773,2,1577,1
28773,2,46382,1
28773,2,46,1
28773,2,36241,1
28773,2,2323,1
28773,2,85,1
28773,2,601,1
28773,2,88060,1
28774,2,769,1
28774,2,419,1
28774,2,1673,1
28774,2,16075,1
28774,2,4045,1
28774,2,1551,1
28774,2,376,1
28774,2,20,1
28774,2,3189,1
28774,2,2169,1
28774,2,1239,1
28774,2,88,1
28774,2,569,1
28774,2,2265,1
28774,2,699,1
28774,2,1820,1
28774,2,669,1
28775,1,901,1
28775,1,231,1
28775,1,360,1
28775,1,233,1
28775,1,554,1
28775,1,1198,1
28775,1,39380,1
28775,1,181,1
28786,5,705,1
28786,5,16319,1
28786,5,276,1
28786,5,447,1
28787,2,1419,1
28787,2,2195,1
28789,2,42104,1
28789,2,17706,1
28789,2,220,1
28789,2,1750,1
28789,2,17703,1
28790,4,256,1
28790,4,24350,1
28790,4,231,1
28790,4,16414,1
28790,4,916,1
28790,4,725,1
28790,4,407,1
28790,4,4664,1
28790,4,1054,1
28791,1,19687,1
28791,1,20397,1
28791,1,26067,1
28791,1,946,1
28791,1,211,1
28791,1,406,1
28791,1,761,1
28791,1,15710,1
28791,1,63,2
28864,2,15794,1
28865,4,11104,1
28865,4,251,1
28866,2,5568,1
28866,2,3682,1
28866,2,867,1
28866,2,516,1
28866,2,91825,1
28866,2,8434,1
28866,2,813,1
28866,2,2221,1
28866,2,57297,1
28866,2,370,1
28866,2,628,1
28866,2,53,1
28866,2,310,1
28866,2,3959,1
28866,2,858,1
28866,2,11165,1
28866,2,35714,1
28867,2,5568,1
28867,2,3682,1
28867,2,867,1
28867,2,516,1
28867,2,91825,1
28867,2,8434,1
28867,2,813,1
28867,2,2221,1
28867,2,57297,1
28867,2,370,1
28867,2,628,1
28867,2,53,1
28867,2,310,1
28867,2,3959,1
28867,2,858,1
28867,2,11165,1
28867,2,35714,1
28868,1,192,1
28868,1,1248,1
28868,1,420,1
28868,1,2433,1
28868,1,4808,1
28868,1,1449,1
28868,1,618,1
28868,1,1995,1
28868,1,1164,1
28868,1,656,1
28868,1,465,1
28868,1,723,1
28868,1,15977,1
28868,1,827,1
28868,1,1162,1
28868,1,18334,1
29076,2,385,1
29076,2,16262,1
29076,2,1841,1
29076,2,1077,1
29076,2,666,1
29076,2,28,1
29078,1,128,1
29078,1,261,1
29078,1,15893,1
29078,1,406,1
29078,1,1061,1
29078,1,40234,1
29078,1,45484,1
29078,1,1965,1
29078,1,16243,1
29078,1,701,1
29078,1,40437,1
29078,1,192,1
29078,1,323,1
29078,1,217,1
29078,1,20190,1
29078,1,549,1
29078,1,357,1
29078,1,16242,1
29078,1,243,1
29078,1,1012,1
29078,1,1013,1
29078,1,760,1
29078,1,15740,1
29078,1,894,1
29152,1,1164,1
29152,1,2381,1
29152,1,58579,1
29152,1,52,1
29152,1,2103,1
29152,1,1912,1
29152,1,825,1
29152,1,2268,1
29319,2,36642,1
29319,2,17188,1
29319,2,999,1
29319,2,16168,1
29319,2,1481,1
29319,2,3182,1
29319,2,206,1
29319,2,8787,1
29319,2,1941,1
29319,2,537,1
29320,2,545,1
29320,2,1161,1
29320,2,2122,1
29320,2,6348,1
29320,2,1299,1
29320,2,2713,1
29320,2,537,1
29320,2,765,1
29320,2,1247,1
29321,4,896,1
29321,4,16257,1
29321,4,1026,1
29321,4,4328,1
29321,4,8874,1
29321,4,1593,1
29321,4,73883,1
29322,1,133,1
29322,1,16221,1
29322,1,2384,1
29322,1,369,1
29322,1,1787,1
29322,1,188,1
29322,1,16093,1
29322,1,830,1
29332,4,576,1
29332,4,134,1
29332,4,1639,1
29332,4,264,1
29332,4,36241,1
29332,4,35251,1
29332,4,159,1
29332,4,16863,1
29333,1,225,1
29333,1,1435,1
29333,1,1316,1
29333,1,263,1
29333,1,16210,1
29333,1,3414,1
29333,1,18615,1
29333,1,441,1
29333,1,91,1
29333,1,1308,1
29334,1,43516,1
29334,1,21086,1
29416,1,64,1
29416,1,1285,1
29416,1,6439,1
29416,1,4808,1
29416,1,4233,1
29416,1,106,1
29416,1,814,1
29416,1,3506,1
29416,1,821,1
29416,1,1403,1
29416,1,16093,1
29416,1,1061,1
29536,2,1793,1
29536,2,5077,1
29537,2,322,1
29537,2,100,1
29537,2,60824,1
29537,2,4296,1
29537,2,2050,1
29537,2,19982,1
29537,2,3025,1
29537,2,2546,1
29537,2,2135,1
29537,2,376,1
29537,2,505,1
29537,2,17663,1
29538,2,1138,1
29538,2,925,1
29539,1,843,1
29539,1,4299,1
29539,1,493,1
29539,1,15663,1
29539,1,85,1
29539,1,1335,1
29539,1,987,1
29542,4,296,1
29542,4,41,1
29542,4,1449,1
29542,4,45,1
29542,4,399,1
29543,2,760,1
29543,2,916,1
29543,2,349,1
29544,2,28545,1
29544,2,100,1
29544,2,5129,1
29544,2,1866,1
29544,2,41164,1
29544,2,16335,1
29544,2,883,1
29544,2,2195,1
29544,2,1849,1
29544,2,1087,1
29545,1,128,1
29545,1,256,1
29545,1,866,1
29545,1,707,1
29545,1,864,1
29545,1,5259,1
29545,1,3409,1
29545,1,1379,1
29545,1,512,1
29545,1,920,1
29545,1,250,1
29585,2,410,1
29586,1,17763,1
29586,1,74150,1
29586,1,647,1
29586,1,15977,1
29586,1,855,1
29586,1,236,1
29586,1,1143,1
29694,2,1001,1
29694,2,16282,1
29694,2,1044,1
29694,2,53,1
29694,2,431,1
29695,2,17344,1
29695,2,16257,1
29695,2,83270,1
29695,2,1576,1
29695,2,21230,1
29695,2,1200,1
29695,2,250,1
29695,2,73883,1
29696,5,353,1
29696,5,998,1
29696,5,615,1
29696,5,360,1
29696,5,271,1
29696,5,272,1
29696,5,28488,1
29696,5,16499,1
29696,5,628,1
29696,5,1049,2
29696,5,47355,1
29696,5,1279,1
29697,2,769,1
29697,2,1959,1
29697,2,1417,1
29697,2,2383,1
29697,2,754,1
29697,2,1942,1
29697,2,1289,1
29697,2,733,1
29698,4,21217,1
29698,4,38970,1
29698,4,17161,1
29698,4,107,1
29698,4,428,1
29698,4,51,1
29698,4,410,1
29698,4,349,1
29698,4,2458,1
29699,2,900,1
29699,2,3303,1
29699,2,1033,1
29699,2,397,1
29699,2,144,1
29699,2,51,1
29699,2,1924,1
29699,2,570,1
29700,2,15809,1
29700,2,23779,1
29700,2,101,1
29700,2,65249,1
29700,2,38730,1
29700,2,877,3
29700,2,660,1
29700,2,447,1
29700,2,16127,2
29701,1,512,1
29701,1,4065,1
29701,1,1667,1
29701,1,1770,1
29701,1,718,1
29701,1,879,1
29701,1,176,1
29701,1,1326,5
29701,1,823,1
29701,1,1560,1
29701,1,799,1
29711,2,465,1
29711,2,1026,1
29711,2,4769,1
29712,2,1954,1
29712,2,337,1
29712,2,264,1
29712,2,426,1
29712,2,21837,1
29712,2,559,1
29712,2,296,1
29712,2,1524,2
29712,2,1238,1
29712,2,823,1
29712,2,1560,1
29712,2,1017,1
29713,1,1346,1
29713,1,16104,1
29713,1,1134,1
29713,1,125,1
29713,1,529,1
29713,1,788,1
29713,1,922,1
29713,1,1306,1
29713,1,19711,1
29725,2,3689,1
29725,2,2834,1
29725,2,2348,1
29725,2,1877,1
29725,2,3079,1
29726,2,17376,1
29726,2,3473,1
29726,2,24747,1
29726,2,2801,1
29726,2,2195,1
29726,2,789,1
29726,2,569,1
29726,2,890,1
29726,2,17178,1
29726,2,446,1
29726,2,16063,1
29727,1,38705,1
29727,1,194,1
29727,1,420,1
29727,1,719,1
29772,2,4264,1
29772,2,15977,1
29772,2,22583,1
29773,1,451,1
29773,1,356,1
29773,1,39494,1
29773,1,1001,1
29773,1,1484,1
29773,1,109,1
29773,1,564,1
29773,1,50198,1
29773,1,19644,1
29773,1,18301,1
29773,1,31,1
29808,2,512,1
29808,2,800,1
29808,2,2855,1
29808,2,1356,1
29808,2,109,1
29808,2,16589,1
29808,2,475,1
29808,2,1053,1
29808,2,575,1
29809,1,17840,1
29809,1,3710,1
29905,2,46732,1
29905,2,42563,1
29905,2,19100,1
29905,2,34589,1
29905,2,95392,1
29905,2,7452,1
29905,2,7495,1
29905,2,1842,1
29905,2,84790,1
29905,2,107319,1
29905,2,60221,1
29905,2,34495,1
29905,2,93251,1
29905,2,93252,1
29905,2,3783,1
29905,2,3784,1
29905,2,1993,1
29905,2,1742,1
29905,2,8149,1
29905,2,8150,1
29905,2,21346,1
29905,2,1893,1
29905,2,1894,1
29905,2,10856,1
29905,2,64251,1
29906,4,93251,1
29906,4,42563,1
29906,4,93252,1
29906,4,198,1
29906,4,1894,1
29906,4,7495,1
29906,4,3784,1
29906,4,46732,1
29906,4,1742,1
29906,4,60221,1
29906,4,10856,1
29906,4,84790,1
29906,4,61352,1
29906,4,8149,1
29906,4,8150,1
29906,4,107319,1
29906,4,858,1
29906,4,7452,1
29906,4,34589,1
29906,4,34495,1
29907,3,93251,1
29907,3,42563,1
29907,3,93252,1
29907,3,60221,1
29907,3,7495,1
29907,3,3784,1
29907,3,61352,1
29907,3,46732,1
29907,3,1742,1
29907,3,34589,1
29907,3,10856,1
29907,3,84790,1
29907,3,883,1
29907,3,8149,1
29907,3,8150,1
29907,3,107319,1
29907,3,34495,1
29907,3,7452,1
29907,3,445,1
29907,3,479,1
29908,2,1954,1
29908,2,387,1
29908,2,644,1
29908,2,1029,1
29908,2,934,1
29908,2,1063,1
29908,2,264,1
29908,2,969,1
29908,2,72438,1
29908,2,17909,1
29908,2,86,1
29908,2,3071,1
29909,2,1565,1
29910,2,243,1
29910,2,478,1
29911,2,6050,1
29911,2,6853,1
29911,2,2022,1
29911,2,264,1
29911,2,109,1
29911,2,2452,1
29911,2,1461,1
29911,2,598,1
29911,2,53,1
29911,2,309,1
29912,2,5568,1
29912,2,35394,1
29912,2,421,1
29912,2,3959,1
29912,2,397,1
29912,2,115,1
29912,2,310,1
29912,2,2423,1
29912,2,633,1
29912,2,286,1
29913,3,74370,1
29913,3,1381,1
29913,3,17639,1
29913,3,72,1
29913,3,588,1
29913,3,2508,1
29913,3,1774,1
29913,3,1199,1
29913,3,19987,1
29913,3,19465,1
29913,3,6853,1
29914,2,46732,1
29914,2,42563,1
29914,2,7452,1
29914,2,34589,1
29914,2,95392,1
29914,2,299,1
29914,2,84790,1
29914,2,107319,1
29914,2,954,1
29914,2,60221,1
29914,2,34495,1
29914,2,1730,1
29914,2,93251,1
29914,2,93252,1
29914,2,3783,1
29914,2,3784,1
29914,2,843,1
29914,2,1742,1
29914,2,7495,1
29914,2,8149,1
29914,2,8150,1
29914,2,988,1
29914,2,21346,1
29914,2,10856,1
29914,2,64251,1
29915,4,537,1
29915,4,355,1
29915,4,2052,1
29915,4,53,1
29916,2,46691,1
29916,2,3085,1
29916,2,72914,1
29916,2,243,1
29916,2,15829,1
29916,2,1688,1
29916,2,410,1
29916,2,3005,1
29916,2,478,1
29917,1,354,1
29917,1,699,1
29917,1,628,1
29917,1,53,1
29917,1,967,1
29978,1,2006,1
29978,1,231,1
29978,1,232,1
29978,1,105,1
29978,1,3182,1
29978,1,34097,1
29978,1,402,1
29978,1,757,1
29978,1,694,2
29978,1,919,1
29978,1,543,1
29979,2,266,1
29979,2,3972,1
29979,2,1542,1
29980,2,243,1
29980,2,478,1
29981,2,102689,1
29981,2,80027,1
29981,2,2885,1
29981,2,99871,1
29981,2,16040,1
29981,2,369,1
29981,2,15794,1
29981,2,7155,1
29981,2,630,1
29981,2,72984,1
29981,2,72985,1
29981,2,506,1
29981,2,3419,1
29981,2,478,1
29981,2,3071,1
29982,2,15956,1
29982,2,45,1
29982,2,28070,1
29983,1,1451,1
29983,1,907,1
29983,1,23117,1
29983,1,5102,1
29983,1,1201,1
29983,1,723,1
29983,1,694,1
29983,1,29847,1
29983,1,921,1
29983,1,1018,1
29983,1,16252,1
29983,1,542,1
29983,1,607,1
29995,2,612,1
29995,2,390,1
29995,2,840,1
29995,2,1769,1
29995,2,298,1
29995,2,107,1
29995,2,1358,1
29995,2,212,1
29995,2,26878,1
29995,2,183,1
29995,2,958,1
29997,2,256,1
29997,2,1884,1
30000,2,4480,1
30000,2,357,2
30000,2,45,1
30000,2,109,1
30000,2,434,1
30000,2,789,1
30000,2,18614,1
30000,2,215,1
30000,2,541,1
30000,2,20190,1
30000,2,16063,1
30001,2,60672,1
30001,2,268,1
30001,2,16525,1
30001,2,1462,1
30001,2,31477,1
30003,2,102689,1
30003,2,80027,1
30003,2,2885,1
30003,2,16040,1
30003,2,2125,1
30003,2,15794,1
30003,2,7155,1
30003,2,630,1
30003,2,72984,1
30003,2,72985,1
30003,2,3419,1
30003,2,478,1
30003,2,99871,1
30004,2,16139,1
30005,1,128,1
30005,1,545,1
30005,1,866,2
30005,1,707,1
30005,1,420,1
30005,1,1356,1
30005,1,16589,1
30005,1,16955,1
30005,1,274,1
30005,1,851,1
30005,1,182,1
30005,1,1335,1
30005,1,3416,1
30005,1,153,1
30005,1,672,1
30005,1,963,1
30005,1,575,1
30103,1,739,1
30103,1,357,1
30103,1,2161,1
30103,1,73481,1
30103,1,74503,1
30103,1,17967,1
30103,1,465,1
30103,1,17717,1
30103,1,18614,1
30103,1,1885,1
30103,1,542,1
30103,1,20357,1
30124,1,1025,1
30124,1,518,1
30124,1,2247,1
30124,1,168,1
30124,1,45,1
30124,1,18736,1
30124,1,52,1
30125,2,72,1
30125,4,72,1
30125,2,9442,1
30125,4,9442,1
30125,2,1123,1
30125,4,1123,1
30125,2,63852,1
30125,4,63852,1
30125,2,8262,1
30125,4,8262,1
30126,1,232,1
30126,1,73161,1
30126,1,355,1
30126,1,16734,1
30126,1,2267,1
30249,3,5620,1
30249,3,2163,1
30249,3,612,1
30249,3,463,1
30250,2,46784,1
30250,2,858,2
30251,4,20498,1
30252,1,53751,1
30252,1,15907,1
30252,1,564,1
30252,1,719,1
30293,1,576,1
30293,1,5089,1
30293,1,518,1
30293,1,43,2
30293,1,32785,1
30293,1,629,1
30293,1,2172,1
30393,2,1482,1
30393,2,3089,1
30393,2,45878,1
30393,2,537,1
30393,2,730,1
30393,2,2172,1
30394,2,1632,2
30394,2,133,1
30394,2,2684,1
30394,2,50062,1
30394,2,17276,1
30394,2,16093,1
30394,2,21470,1
30396,4,40676,1
30396,4,4764,1
30396,4,439,1
30396,4,29587,1
30396,4,1489,1
30396,4,1235,1
30396,4,8020,1
30396,4,3895,1
30396,4,188,1
30396,4,767,1
30397,2,480,1
30397,2,421,1
30397,2,4844,1
30397,2,305,1
30397,2,21470,1
30397,2,3417,1
30397,2,318,1
30398,2,1280,1
30398,2,1031,1
30398,2,1899,1
30398,2,141,3
30398,2,656,1
30398,2,1937,2
30398,2,86,1
30398,2,953,1
30398,2,16831,1
30398,2,607,1
30401,2,1379,1
30401,2,1253,1
30401,2,18120,1
30401,2,1641,1
30401,2,21195,1
30401,2,28027,1
30401,2,2622,1
30401,2,1673,1
30401,2,32053,1
30401,2,703,1
30401,2,26556,1
30401,2,1373,1
30401,2,318,1
30401,2,101,1
30403,1,47841,1
30403,1,386,1
30403,1,294,1
30403,1,15757,1
30403,1,2063,1
30403,1,16344,1
30403,1,72890,1
30426,2,1057,1
30426,2,2993,1
30426,2,1432,1
30426,2,1373,1
30426,2,69758,1
30426,2,639,1
30427,3,28353,1
30427,3,1283,1
30427,3,389,1
30427,3,17322,1
30427,3,240,1
30427,3,2003,2
30427,3,660,1
30427,3,341,1
30427,3,17503,1
30427,3,6117,1
30429,4,7619,1
30429,4,644,1
30429,4,1238,1
30429,4,850,2
30429,4,688,1
30429,4,498,1
30429,4,564,1
30429,4,1397,1
30429,4,86,1
30429,4,1080,1
30429,4,953,1
30429,4,858,1
30429,4,4253,1
30430,1,194,1
30430,1,28488,1
30430,1,366,1
30430,1,25424,1
30430,1,1203,1
30430,1,220,1
30430,1,542,1
30430,1,2239,1
30479,1,2024,1
30479,1,1053,1
30479,1,463,1
30485,2,587,1
30485,2,1053,1
30486,2,96,1
30486,2,505,1
30486,2,1053,1
30487,4,5796,1
30488,3,576,1
30488,3,1632,1
30488,3,35148,1
30488,3,876,1
30488,3,50062,1
30488,3,16093,1
30488,3,22903,1
30488,3,8189,1
30488,3,34846,1
30489,4,42555,1
30489,4,850,1
30489,4,35263,1
30489,4,223,2
30490,2,583,1
30490,2,426,1
30490,2,463,1
30490,2,1053,1
30490,2,231,1
30491,2,3456,1
30491,2,1098,1
30491,2,1053,1
30492,1,51,1
30492,1,16292,1
30492,1,2259,1
30492,1,286,1
30492,1,1366,1
30492,1,36734,1
30548,4,731,1
30549,1,4866,1
30549,1,15819,1
30549,1,1306,1
30549,1,1061,1
30549,1,487,1
30549,1,1864,1
30549,1,1436,1
30549,1,426,1
30549,1,871,1
30549,1,6350,1
30549,1,658,1
30549,1,19,1
30549,1,54,1
30549,1,3640,1
30549,1,1018,1
30549,1,1308,1
30549,1,1162,1
30549,1,2974,1
30549,1,63,1
30753,1,192,1
30753,1,2885,1
30753,1,1841,1
30753,1,328,1
30753,1,1451,1
30753,1,366,1
30753,1,1328,1
30753,1,369,1
30753,1,4819,1
30753,1,6169,1
30753,1,3417,1
30768,1,15694,1
30768,1,583,1
30768,1,136,1
30768,1,1001,2
30768,1,16876,1
30768,1,46,1
30768,1,3279,1
30768,1,1640,1
30768,1,276,1
30768,1,1582,1
30768,1,918,1
30768,1,16367,1
30768,1,50781,1
30872,1,481,1
30872,1,420,1
30872,1,620,1
30872,1,1428,1
30872,1,182,1
30872,1,571,1
30880,2,1026,1
30880,2,355,1
30880,2,2791,1
30880,2,876,1
30880,2,749,1
30880,2,341,1
30880,2,761,1
30880,2,349,1
30880,2,2175,1
30881,2,1128,1
30881,2,1335,1
30881,2,2605,1
30881,2,7031,1
30881,2,2295,1
30881,2,3867,1
30881,2,6268,1
30883,1,1090,1
30883,1,15849,1
30883,1,19690,1
30883,1,18701,1
30883,1,17070,1
30883,1,6482,1
30883,1,20757,1
30883,1,279,1
30883,1,1112,1
30883,1,957,1
30987,6,3014,1
30987,6,1705,1
30987,6,3338,1
30987,6,1006,1
30987,6,5777,1
30987,6,1620,1
30988,1,1683,1
30988,1,100,1
30988,1,647,1
31042,2,20838,1
31042,2,41,1
31042,2,54603,1
31042,2,6419,1
31042,2,1144,2
31042,2,572,2
31043,1,1408,1
31043,1,417,1
31043,1,25355,1
31043,1,583,1
31043,1,811,1
31043,1,846,1
31043,1,1487,1
31043,1,144,1
31043,1,979,1
31043,1,2542,1
31043,1,17437,1
31043,1,62,1
31043,1,1247,1
31045,2,815,1
31045,2,785,1
31045,2,498,1
31045,2,664,1
31045,2,2714,1
31045,2,349,1
31045,2,5338,1
31046,5,46732,1
31046,5,93251,1
31046,5,7452,1
31046,5,34589,1
31046,5,95392,1
31046,5,5795,1
31046,5,165,1
31046,5,18345,1
31046,5,298,1
31046,5,7495,1
31046,5,1845,1
31046,5,84790,1
31046,5,107319,1
31046,5,60221,1
31046,5,34495,1
31046,5,42563,1
31046,5,93252,1
31046,5,3783,1
31046,5,3784,1
31046,5,1742,1
31046,5,821,1
31046,5,8149,1
31046,5,8150,1
31046,5,21346,1
31046,5,10856,1
31046,5,64251,1
31047,2,296,1
31047,2,17665,1
31047,2,1700,1
31047,2,125,1
31049,2,512,1
31049,2,1099,1
31049,2,16143,1
31049,2,371,1
31049,2,20,1
31049,2,890,1
31049,2,3323,1
31049,2,2620,1
31050,2,752,1
31050,2,29420,1
31050,2,2005,1
31050,2,934,1
31050,2,29421,1
31051,2,800,1
31051,2,1468,2
31051,2,38730,1
31051,2,1200,1
31051,2,689,1
31051,2,1235,1
31051,2,4265,1
31051,2,220,1
31052,2,35394,1
31052,2,421,1
31052,2,286,1
31053,2,2793,1
31053,2,6413,1
31053,2,1870,1
31053,2,754,1
31053,2,4437,1
31053,2,2008,1
31053,2,283,1
31053,2,1055,1
31054,2,488,1
31054,2,16257,1
31054,2,18490,1
31054,2,73883,1
31056,1,601,1
31056,1,131,1
31056,1,17237,1
31056,1,1382,1
31056,1,42555,1
31190,2,1122,1
31192,1,1001,1
31192,1,21196,1
31192,1,15694,1
31192,1,51,1
31192,1,1013,1
31192,1,39895,1
31192,1,16243,1
31240,2,16327,1
31240,2,1352,1
31240,2,572,1
31240,2,629,1
31240,2,1209,1
31240,2,282,1
31240,2,21948,1
31240,2,2748,1
31241,2,1298,1
31241,2,1534,1
31242,2,1298,1
31242,2,1534,1
31243,2,901,1
